region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
31.0,eez,Seychelles,85.26,30.96,70.09,77.79,70.33,0.12,93.95,NA,NA,94.15,94.35,-0.14,87.91,32.6,73.8,86.77,85.62,-0.16,100.0,38.1,67.76,100.0,100.0,0.0,77.3,59.02,79.88,78.09,78.88,-0.13,65.59,31.88,59.38,69.01,72.44,-0.28,100.0,35.78,64.63,85.05,70.1,0.63,100.0,NA,NA,85.05,70.1,0.63,100.0,33.48,72.16,97.6,95.19,-0.05,69.1,35.33,70.47,64.55,60.0,0.05,88.16,85.39,82.79,NA,NA,84.51,86.22,0.36,100.0,31.88,52.69,100.0,100.0,0.99,63.29,39.68,78.75,59.68,56.07,0.0,0.0,22.2,75.72,0.0,0.0,-1.0,NA,24.48,70.52,NA,NA,NA,66.2,NA,NA,62.12,58.03,0.03,87.9,36.81,64.72,90.71,93.52,-0.23,100.0,44.84,79.88,100.0,100.0,0.0
32.0,eez,R_union,57.29,22.13,73.03,52.76,48.23,0.03,95.93,NA,NA,94.63,93.32,-0.08,100.0,31.36,73.16,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,67.67,63.62,81.51,67.5,67.33,-0.08,88.56,27.34,66.45,84.3,80.04,-0.03,80.36,27.74,70.19,70.53,60.7,0.27,79.58,NA,NA,69.85,60.11,0.26,100.0,26.96,75.42,96.39,92.79,0.05,76.52,34.67,72.2,71.12,65.71,0.06,69.31,67.02,62.54,NA,NA,71.86,81.18,-0.49,36.51,27.34,52.65,59.41,82.31,-0.96,35.42,40.84,79.52,33.41,31.41,0.0,0.05,18.76,74.9,0.06,0.07,-0.78,NA,NA,NA,NA,NA,NA,55.97,NA,NA,52.27,48.56,0.03,91.87,31.19,64.7,92.86,93.85,-0.2,35.48,45.41,81.51,34.52,33.56,-0.09
33.0,eez,Juan de Nova Island,56.53,21.76,67.9,52.38,48.23,0.03,95.09,NA,NA,94.1,93.1,-0.09,100.0,27.84,67.49,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,92.75,39.54,79.77,87.31,81.88,0.0,100.0,25.26,61.56,96.71,93.41,0.06,93.69,28.87,70.04,74.24,54.8,0.86,93.69,NA,NA,74.24,54.8,0.86,100.0,26.62,73.22,96.39,92.79,0.05,72.1,21.7,71.32,66.29,60.47,0.04,80.25,74.19,100.0,NA,NA,95.05,90.1,0.32,100.0,25.26,44.78,93.39,86.78,0.57,0.0,24.14,77.77,0.0,0.0,0.0,NA,18.96,73.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05,NA,NA,33.14,30.24,0.02,90.18,27.57,64.66,91.8,93.42,-0.23,67.86,31.21,79.77,64.53,61.21,-0.08
34.0,eez,Bassas da India,57.26,17.59,68.31,52.75,48.23,0.03,98.32,NA,NA,96.02,93.72,-0.06,100.0,26.92,67.49,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,93.16,39.22,79.77,87.66,82.16,0.0,NA,22.71,61.56,NA,NA,NA,55.82,18.8,68.64,47.21,38.6,0.42,55.82,NA,NA,47.21,38.6,0.42,100.0,22.02,73.11,96.39,92.79,0.05,72.29,20.06,70.65,66.38,60.47,0.04,73.45,68.27,NA,NA,NA,NA,NA,NA,NA,22.71,44.78,NA,NA,NA,0.0,24.14,77.77,0.0,0.0,0.0,NA,19.08,73.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.15,NA,NA,33.19,30.24,0.02,96.63,21.0,62.95,95.64,94.66,-0.18,NA,31.73,79.77,NA,NA,NA
35.0,eez,Ile Europa,58.88,17.43,78.33,53.56,48.23,0.03,96.85,NA,NA,93.26,89.66,-0.06,100.0,26.75,79.99,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,95.75,36.42,79.77,89.76,83.77,0.0,NA,21.93,61.56,NA,NA,NA,38.29,18.58,68.94,33.85,29.4,0.2,38.29,NA,NA,33.85,29.4,0.2,100.0,25.05,77.72,92.79,85.57,0.09,72.49,19.15,70.73,66.48,60.47,0.04,79.34,74.41,NA,NA,NA,NA,NA,NA,NA,21.93,44.78,NA,NA,NA,100.0,23.55,77.77,100.0,100.0,1.0,NA,17.72,73.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.25,NA,NA,83.24,80.24,0.52,93.71,20.35,63.48,93.73,93.75,-0.21,NA,30.72,79.77,NA,NA,NA
36.0,eez,Ile Tromelin,57.18,17.55,67.77,52.71,48.23,0.03,97.19,NA,NA,93.44,89.68,-0.06,100.0,28.56,67.49,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,92.45,39.27,79.77,87.0,81.55,0.0,NA,22.12,61.56,NA,NA,NA,74.66,18.7,69.43,65.98,57.3,0.2,74.66,NA,NA,65.98,57.3,0.2,100.0,27.31,72.37,92.79,85.57,0.09,72.41,19.85,71.01,66.44,60.47,0.04,76.28,70.85,NA,NA,NA,NA,NA,NA,NA,22.12,44.78,NA,NA,NA,0.0,24.35,77.77,0.0,0.0,0.0,NA,17.64,73.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,NA,NA,33.22,30.24,0.02,94.39,20.84,63.96,94.08,93.78,-0.2,NA,31.72,79.77,NA,NA,NA
37.0,eez,Mauritius,72.74,24.08,69.95,67.01,61.27,0.05,96.22,NA,NA,94.13,92.04,-0.11,96.34,31.56,72.67,90.96,85.57,-0.01,95.65,36.74,72.67,90.58,85.51,NA,66.1,64.94,85.06,63.81,61.53,0.01,72.79,27.47,67.94,71.11,69.44,-0.13,59.27,28.82,69.79,53.98,48.7,0.12,57.66,NA,NA,52.52,47.37,0.14,100.0,30.57,76.28,95.18,90.36,-0.01,63.95,35.65,75.66,59.47,55.0,0.05,73.45,69.72,79.64,NA,NA,72.08,64.52,0.2,86.48,27.12,58.59,73.05,59.61,0.52,12.8,42.99,82.79,11.38,9.96,0.23,1.82,22.49,80.89,1.45,1.08,0.73,31.78,18.32,75.74,30.72,29.66,-0.18,38.37,NA,NA,35.43,32.48,0.14,92.43,31.91,69.84,93.07,93.72,-0.21,100.0,46.81,85.06,100.0,100.0,0.0
38.0,eez,British Indian Ocean Territory,63.12,15.63,84.05,57.0,50.88,0.02,99.19,NA,NA,98.0,96.8,-0.11,100.0,21.49,86.33,100.0,100.0,NA,NA,NA,NA,NA,NA,NA,95.73,32.93,86.08,89.38,83.04,-0.03,100.0,17.23,71.59,96.98,93.96,0.0,63.92,19.07,83.48,53.91,43.9,0.36,63.92,NA,NA,53.91,43.9,0.36,100.0,19.07,84.12,100.0,100.0,0.0,68.93,15.79,81.35,62.8,56.67,0.0,78.93,75.32,79.26,NA,NA,77.05,74.83,-0.08,58.53,18.31,66.68,57.11,55.7,-0.16,100.0,18.66,84.8,100.0,100.0,1.0,NA,12.91,83.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.46,NA,NA,81.4,78.33,0.5,98.39,19.21,79.48,96.0,93.61,-0.22,45.79,25.16,86.08,45.87,45.94,-0.31
39.0,eez,Maldives,59.6,36.54,57.08,57.07,54.54,0.04,84.61,NA,NA,86.84,89.07,-0.11,100.0,37.56,45.85,98.66,97.32,0.03,86.85,41.11,45.85,86.18,85.51,0.0,61.27,73.38,51.62,63.96,66.64,-0.01,34.66,39.19,54.24,40.85,47.05,-0.47,87.91,43.59,57.58,74.56,61.2,0.58,87.91,NA,NA,74.56,61.2,0.58,87.69,41.01,59.78,85.68,83.68,-0.02,68.89,41.79,61.57,65.98,63.08,0.04,78.3,76.15,67.33,NA,NA,70.43,73.52,0.04,100.0,42.5,52.52,100.0,100.0,0.54,4.56,49.11,51.62,4.18,3.8,0.28,NA,26.51,51.62,NA,NA,NA,100.0,29.31,61.1,89.35,78.7,0.6,36.72,NA,NA,35.08,33.44,0.16,81.53,47.93,47.71,87.99,94.46,-0.2,98.69,55.59,51.62,99.34,100.0,0.0
40.0,eez,Sri Lanka,59.69,39.36,62.82,56.4,53.11,0.07,92.17,NA,NA,92.25,92.33,0.04,100.0,46.65,65.4,93.67,87.33,0.72,90.04,48.27,65.39,87.83,85.63,-0.01,54.21,73.61,76.39,54.27,54.34,-0.02,89.01,41.17,55.27,87.76,86.52,-0.03,48.82,48.63,61.85,47.01,45.2,0.05,48.52,NA,NA,46.72,44.92,0.06,100.0,42.95,67.82,95.38,90.75,0.29,65.49,47.73,67.43,62.75,60.0,0.04,65.66,63.12,63.21,NA,NA,68.23,73.26,-0.32,37.4,44.13,54.64,48.7,60.0,-0.61,16.01,55.33,76.39,14.87,13.74,0.14,0.3,42.14,69.51,0.26,0.23,0.29,74.22,29.77,67.82,62.06,49.91,0.54,40.75,NA,NA,38.81,36.87,0.09,84.35,49.53,61.85,89.12,93.9,-0.21,33.81,55.72,76.39,30.92,28.02,0.21
41.0,eez,Mozambique,46.37,35.66,64.37,44.3,42.22,0.01,89.8,NA,NA,91.54,93.28,-0.14,81.34,43.41,67.05,82.08,82.81,-0.14,100.0,44.22,64.81,98.85,97.7,0.0,47.04,77.28,72.72,54.92,62.8,-0.35,100.0,40.64,45.99,100.0,100.0,0.05,49.88,42.26,57.9,46.89,43.9,0.13,49.84,NA,NA,46.85,43.86,0.13,95.8,42.2,64.35,94.46,93.12,-0.07,69.35,43.6,63.55,66.25,63.16,0.05,70.96,69.65,100.0,NA,NA,100.0,100.0,0.53,100.0,42.4,34.56,100.0,100.0,1.0,100.0,49.63,70.44,86.5,73.0,1.0,0.04,35.68,64.38,0.06,0.07,-0.75,100.0,31.34,64.31,89.7,79.39,0.67,84.67,NA,NA,76.38,68.08,0.52,83.8,43.68,55.78,88.63,93.45,-0.21,10.52,59.82,72.72,11.87,13.21,-0.37
42.0,eez,Madagascar,45.27,37.24,56.53,43.95,42.62,0.0,83.04,NA,NA,86.79,90.55,-0.19,75.88,43.98,58.31,78.4,80.93,-0.16,44.34,43.42,57.48,65.47,86.61,-0.8,55.24,79.85,70.15,62.09,68.94,-0.25,100.0,41.64,43.15,100.0,100.0,0.05,50.57,44.23,54.73,47.33,44.1,0.17,48.99,NA,NA,45.86,42.73,0.15,84.06,42.08,61.26,86.02,87.99,-0.16,64.86,43.35,60.6,62.43,60.0,0.04,60.79,62.54,81.27,NA,NA,81.1,80.93,0.03,62.54,44.36,47.71,62.2,61.86,0.0,31.99,48.63,67.88,28.37,24.75,0.34,1.17,33.06,59.32,1.22,1.28,-0.26,100.0,34.56,67.2,93.61,87.22,0.44,48.43,NA,NA,45.4,42.38,0.19,82.02,44.91,54.64,87.57,93.11,-0.23,25.4,61.86,70.15,22.69,19.98,0.36
43.0,eez,Kenya,63.11,36.75,60.85,60.67,58.23,0.01,86.86,NA,NA,87.78,88.7,-0.11,73.17,42.31,60.49,71.46,69.74,-0.02,92.9,46.98,56.21,91.55,90.2,0.0,43.4,77.76,72.24,49.08,54.76,-0.28,100.0,41.27,47.96,100.0,100.0,0.14,41.76,40.46,58.59,38.73,35.7,0.16,41.76,NA,NA,38.73,35.7,0.16,89.14,43.1,64.24,86.44,83.75,-0.01,66.18,46.63,63.76,63.64,61.11,0.04,64.74,63.63,100.0,NA,NA,98.96,97.93,0.34,100.0,43.63,45.26,97.93,95.85,0.54,30.13,55.21,72.24,29.33,28.53,0.0,0.0,41.62,67.03,0.0,0.0,0.0,71.08,31.89,64.77,66.14,61.2,0.08,48.16,NA,NA,46.49,44.82,0.02,84.58,43.24,58.3,89.12,93.65,-0.22,26.96,59.8,72.24,25.48,24.0,0.12
44.0,eez,Somalia,48.12,48.28,41.57,48.18,48.23,0.03,76.5,NA,NA,81.08,85.65,-0.07,54.14,52.26,30.57,56.22,58.31,0.0,69.72,52.48,24.41,73.28,76.84,0.0,48.31,88.1,36.9,59.33,70.36,-0.22,94.48,50.61,33.82,97.24,100.0,0.0,55.39,54.48,42.45,53.14,50.9,0.19,55.39,NA,NA,53.14,50.9,0.19,79.23,51.22,44.61,78.32,77.41,0.07,64.29,52.08,46.56,64.15,64.0,0.03,55.96,57.34,97.24,NA,NA,95.31,93.39,0.29,100.0,52.42,34.33,93.39,86.78,0.57,0.03,56.29,36.9,0.04,0.04,0.0,NA,41.73,36.9,NA,NA,NA,78.01,46.02,47.39,74.8,71.59,0.13,32.16,NA,NA,32.09,32.02,0.02,73.77,54.74,32.72,83.83,93.89,-0.21,0.0,70.5,36.9,0.0,0.0,0.0
45.0,eez,Eritrea,58.24,41.69,49.03,57.57,56.91,0.0,85.46,NA,NA,89.24,93.03,-0.13,97.79,46.05,44.2,98.09,98.39,0.0,85.66,45.7,43.44,85.99,86.31,0.0,59.29,83.63,53.87,60.18,61.07,0.1,6.51,46.63,39.77,6.8,7.09,-0.09,46.3,46.6,49.48,44.6,42.9,0.1,46.3,NA,NA,44.6,42.9,0.1,97.4,44.88,52.96,96.14,94.87,0.0,58.25,47.88,53.99,57.2,56.15,0.03,60.69,61.16,3.29,NA,NA,3.48,3.67,-0.54,0.08,48.47,38.8,0.17,0.25,-1.0,0.0,56.2,53.3,0.0,0.0,0.0,0.0,39.83,49.7,0.0,0.0,0.0,100.0,38.86,53.7,100.0,100.0,1.0,29.12,NA,NA,28.6,28.08,0.01,73.52,49.77,45.23,82.35,91.19,-0.27,41.72,65.89,53.87,43.81,45.91,-0.08
46.0,eez,Djibouti,55.22,39.09,52.84,53.88,52.55,0.01,88.08,NA,NA,91.11,94.14,-0.12,99.37,40.11,42.94,98.91,98.45,0.0,90.69,43.55,40.1,91.21,91.73,0.0,62.12,79.21,45.79,63.3,64.48,0.11,100.0,42.96,45.66,100.0,100.0,0.0,48.97,45.81,53.32,46.14,43.3,0.16,48.97,NA,NA,46.14,43.3,0.16,100.0,41.45,55.81,98.29,96.58,0.01,72.33,45.21,56.35,70.26,68.18,0.04,69.09,68.88,100.0,NA,NA,96.7,93.39,0.29,100.0,44.66,43.22,93.39,86.78,0.57,0.0,51.62,52.6,0.0,0.0,0.0,NA,35.39,45.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.16,NA,NA,35.13,34.09,0.02,76.15,47.44,45.4,83.93,91.7,-0.24,41.23,61.05,45.79,43.57,45.91,-0.08
47.0,eez,Yemen,58.9,43.59,46.05,58.97,59.04,-0.02,87.58,NA,NA,90.55,93.53,-0.04,100.0,50.83,34.8,94.68,89.37,0.33,81.06,50.59,34.8,83.28,85.51,0.0,49.81,83.95,41.05,56.79,63.77,-0.12,92.71,53.46,35.61,96.36,100.0,-0.02,48.7,51.83,47.35,46.65,44.6,0.16,48.68,NA,NA,46.63,44.58,0.16,100.0,48.67,48.93,96.75,93.49,0.13,59.02,51.57,51.11,58.79,58.57,0.01,64.34,64.51,96.36,NA,NA,98.18,100.0,0.49,100.0,59.06,49.49,100.0,100.0,1.0,0.0,57.03,41.05,0.0,0.0,0.0,0.01,42.8,41.05,0.02,0.03,-0.86,91.55,39.74,50.66,86.6,81.64,0.13,29.51,NA,NA,29.4,29.29,0.01,75.15,53.23,37.71,84.36,93.57,-0.22,0.0,66.85,41.05,0.0,0.0,0.0
48.0,eez,Oman,87.99,29.26,61.67,87.46,86.92,-0.14,93.21,NA,NA,94.13,95.04,-0.09,100.0,35.7,50.96,99.23,98.45,0.0,92.85,33.77,46.71,90.95,89.05,0.0,62.41,67.33,55.21,68.13,73.85,-0.17,100.0,35.38,62.4,100.0,100.0,0.03,69.27,37.41,60.91,64.29,59.3,0.14,69.23,NA,NA,64.25,59.26,0.14,100.0,33.65,63.63,97.92,95.83,0.0,60.95,35.89,65.0,57.75,54.55,0.03,67.28,67.05,100.0,NA,NA,100.0,100.0,0.15,100.0,37.93,61.01,100.0,100.0,0.27,16.71,41.48,55.21,16.35,15.99,0.0,0.47,28.67,55.21,0.37,0.27,1.0,5.76,26.14,65.25,7.05,8.33,-0.65,38.83,NA,NA,37.05,35.27,0.02,86.42,38.74,51.1,90.34,94.25,-0.18,22.53,50.28,55.21,22.29,22.05,0.01
49.0,eez,Sudan,53.23,42.31,43.52,52.8,52.38,0.02,82.66,NA,NA,88.13,93.6,-0.14,84.58,51.18,32.4,87.37,90.17,0.0,80.6,49.82,32.4,83.05,85.51,0.0,34.55,86.35,38.65,46.04,57.53,-0.36,97.33,49.77,36.61,98.66,100.0,0.02,39.49,45.31,44.16,38.59,37.7,0.08,39.49,NA,NA,38.59,37.7,0.08,95.38,48.15,46.22,95.69,95.99,0.0,59.19,51.41,48.0,59.59,60.0,0.0,51.31,54.57,64.87,NA,NA,73.37,81.88,-0.31,32.41,52.4,34.81,48.08,63.76,-0.65,0.0,60.83,38.65,0.0,0.0,0.0,NA,43.3,38.65,NA,NA,NA,39.11,50.24,48.81,41.88,44.65,-0.18,29.59,NA,NA,29.8,30.0,0.0,69.95,50.65,35.1,80.58,91.2,-0.27,4.39,68.17,38.65,4.62,4.84,0.01
50.0,eez,Saudi Arabia,100.0,31.8,63.07,99.45,98.89,0.1,90.23,NA,NA,91.57,92.9,-0.14,98.16,38.53,66.11,94.07,89.97,0.0,93.61,37.41,66.11,89.56,85.51,0.0,72.01,68.72,77.45,72.22,72.43,-0.05,100.0,38.2,60.9,100.0,100.0,0.06,56.42,39.19,61.68,52.76,49.1,0.11,53.27,NA,NA,49.9,46.53,0.05,100.0,36.21,67.49,97.4,94.8,0.0,59.77,38.82,67.47,57.66,55.56,-0.03,68.76,68.12,100.0,NA,NA,100.0,100.0,0.53,100.0,41.03,65.94,100.0,100.0,1.0,15.3,45.56,76.31,14.59,13.89,0.0,2.37,31.86,64.63,3.71,5.04,-0.95,7.55,28.54,68.12,11.97,16.39,-1.0,37.53,NA,NA,36.13,34.72,-0.01,80.46,41.35,61.43,85.73,91.01,-0.27,35.26,52.36,77.45,36.32,37.38,-0.21
51.0,eez,Kuwait,100.0,33.79,65.61,100.0,100.0,0.0,88.22,NA,NA,90.29,92.37,-0.13,91.09,40.46,55.25,88.97,86.85,NA,89.49,41.16,55.25,87.5,85.51,NA,54.78,69.84,55.16,62.92,71.05,-0.27,100.0,39.46,61.93,100.0,100.0,0.02,25.9,43.2,61.19,24.6,23.3,0.08,25.89,NA,NA,24.59,23.29,0.08,100.0,37.84,64.5,97.33,94.66,0.0,55.33,43.19,64.69,53.5,51.67,0.0,70.18,69.77,100.0,NA,NA,100.0,100.0,0.51,100.0,42.82,46.44,100.0,100.0,1.0,86.07,46.93,55.16,68.39,50.71,1.0,0.01,35.41,55.16,0.01,0.01,-0.82,NA,NA,NA,NA,NA,NA,70.7,NA,NA,60.95,51.19,0.5,76.43,44.82,52.42,83.26,90.09,-0.26,11.48,50.93,55.16,12.69,13.91,-0.28
52.0,eez,Bahrain,100.0,30.66,59.99,95.94,91.88,0.01,81.52,NA,NA,84.76,88.01,-0.19,76.76,37.73,48.36,85.18,93.6,-0.32,87.12,42.66,48.36,86.32,85.51,0.0,44.71,70.39,54.61,54.43,64.15,-0.37,79.93,37.73,60.68,77.44,74.95,-0.01,28.96,38.29,60.33,27.23,25.5,0.09,28.95,NA,NA,27.23,25.5,0.09,86.51,38.52,62.08,86.25,85.99,-0.11,54.22,42.81,63.95,51.28,48.33,0.08,62.54,63.89,89.96,NA,NA,82.65,75.34,0.24,100.0,37.73,52.07,87.86,75.73,0.5,0.0,51.59,54.61,0.0,0.0,0.0,0.01,33.02,54.61,0.01,0.01,-0.03,NA,25.84,63.75,NA,NA,NA,27.11,NA,NA,25.64,24.17,0.04,76.52,42.65,51.58,83.27,90.02,-0.27,26.7,52.5,54.61,32.85,39.0,-0.48
53.0,eez,Pakistan,61.82,47.05,56.86,60.79,59.76,0.0,73.93,NA,NA,77.07,80.22,-0.08,45.43,50.4,49.89,45.47,45.51,0.0,45.03,53.08,49.89,45.27,45.51,0.0,39.33,81.1,68.9,44.05,48.77,-0.23,99.55,52.18,41.44,99.77,100.0,0.05,71.56,57.99,52.55,69.88,68.2,0.1,71.55,NA,NA,69.87,68.19,0.1,68.33,52.89,57.87,67.45,66.57,0.01,65.01,54.3,58.9,64.04,63.08,0.02,51.59,51.79,89.65,NA,NA,84.18,78.71,0.32,79.75,55.87,51.88,68.59,57.43,0.6,51.26,61.79,62.08,51.24,51.21,0.0,0.01,48.05,57.96,0.01,0.01,0.03,27.56,41.42,62.57,29.87,32.18,-0.32,58.13,NA,NA,57.64,57.14,0.01,79.54,59.81,50.83,86.7,93.86,-0.18,3.5,62.68,68.9,3.67,3.84,-0.16
54.0,eez,United Arab Emirates,100.0,24.58,73.16,100.0,100.0,0.0,91.74,NA,NA,92.37,92.99,-0.13,99.3,33.47,76.6,93.12,86.93,0.0,97.78,33.12,76.6,91.65,85.51,0.0,67.36,66.24,83.76,67.14,66.92,-0.08,100.0,34.04,69.33,100.0,100.0,-0.03,59.22,32.06,69.64,54.56,49.9,0.09,58.88,NA,NA,54.24,49.61,0.09,100.0,30.55,73.7,98.0,95.99,0.0,63.4,34.48,74.62,59.2,55.0,0.03,83.7,79.63,100.0,NA,NA,100.0,100.0,0.49,100.0,36.89,64.61,100.0,100.0,1.0,78.0,42.11,76.94,73.98,69.96,0.0,0.77,29.8,71.26,0.77,0.76,-0.18,82.6,21.16,76.87,68.75,54.89,0.48,70.7,NA,NA,66.59,62.48,0.02,83.49,35.98,67.84,86.74,89.99,-0.26,68.66,48.19,83.76,62.47,56.29,0.15
55.0,eez,Azores,89.29,21.05,78.38,82.49,75.69,-0.01,96.2,NA,NA,92.92,89.63,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.49,62.63,87.37,67.13,65.76,-0.06,100.0,26.5,69.94,100.0,100.0,0.0,56.22,25.05,72.74,52.41,48.6,0.0,56.22,NA,NA,52.41,48.6,0.0,93.49,24.97,78.92,88.83,84.17,-0.1,67.53,31.53,74.91,63.22,58.92,0.0,79.13,75.39,82.91,NA,NA,85.81,88.71,-0.17,65.82,28.22,52.52,71.62,77.43,-0.34,92.57,39.5,83.96,77.5,62.42,0.5,NA,24.15,82.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.05,NA,NA,70.36,60.67,0.25,98.92,30.71,70.91,97.0,95.09,-0.14,80.72,44.49,87.37,76.58,72.45,-0.04
56.0,eez,Cape Verde,54.9,26.46,66.79,51.57,48.25,0.01,97.24,NA,NA,97.14,97.04,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.03,67.94,57.06,60.81,66.59,-0.21,100.0,40.36,59.56,100.0,100.0,-0.03,32.34,30.87,66.85,30.07,27.8,0.07,32.34,NA,NA,30.07,27.8,0.07,100.0,27.78,68.65,99.08,98.16,0.02,74.65,34.62,69.36,69.83,65.0,0.05,68.13,67.8,100.0,NA,NA,100.0,100.0,0.31,100.0,40.36,60.41,100.0,100.0,0.65,0.16,39.73,66.15,0.12,0.09,1.0,NA,24.23,58.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA,NA,34.97,32.55,0.53,94.48,34.51,58.08,95.2,95.91,-0.14,100.0,50.29,57.06,100.0,100.0,0.0
57.0,eez,Madeira,89.73,20.48,79.54,82.71,75.69,-0.01,100.0,NA,NA,98.8,97.6,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.27,62.63,87.37,69.74,67.21,-0.01,100.0,25.91,69.94,94.89,89.77,0.05,45.12,23.81,72.41,43.26,41.4,-0.11,45.12,NA,NA,43.26,41.4,-0.11,100.0,21.26,78.75,100.0,100.0,-0.01,67.47,31.68,74.74,63.19,58.92,0.0,75.03,72.15,82.99,NA,NA,83.3,83.6,-0.14,65.99,27.56,52.52,71.71,77.43,-0.34,84.81,39.54,83.96,79.39,73.96,0.0,NA,22.5,82.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.14,NA,NA,71.29,66.44,0.0,100.0,29.5,70.55,97.6,95.2,-0.12,58.95,44.87,87.37,55.96,52.97,-0.04
58.0,eez,Canary Islands,89.09,20.34,76.99,82.38,75.66,-0.01,92.69,NA,NA,88.56,84.43,-0.06,57.24,35.49,79.38,53.62,50.0,NA,57.42,34.4,79.38,53.71,50.0,NA,73.15,63.54,86.46,69.53,65.92,0.05,52.54,28.38,68.74,49.46,46.37,0.0,39.89,24.13,70.46,36.69,33.5,0.06,39.89,NA,NA,36.69,33.5,0.06,86.72,28.65,78.83,80.14,73.56,0.02,66.82,33.49,73.24,62.87,58.92,0.0,66.74,63.32,59.43,NA,NA,60.67,61.9,-0.17,66.33,28.38,54.67,71.88,77.43,-0.34,79.54,41.27,79.64,75.07,70.6,0.0,NA,24.11,79.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.18,NA,NA,68.97,64.76,0.0,98.65,29.89,67.33,96.97,95.29,-0.13,58.56,46.23,86.46,55.76,52.97,-0.04
59.0,eez,Belgium,100.0,24.43,85.86,95.81,91.61,0.0,98.41,NA,NA,96.97,95.53,0.06,100.0,27.5,90.15,100.0,100.0,0.5,100.0,28.83,90.15,100.0,100.0,0.5,33.33,59.28,90.72,32.63,31.94,-0.09,100.0,30.81,78.74,100.0,100.0,0.04,68.06,29.22,85.0,62.18,56.3,0.04,68.06,NA,NA,62.18,56.3,0.04,100.0,29.13,85.79,99.98,99.96,0.26,76.45,38.97,86.5,69.89,63.33,0.07,79.34,77.1,83.06,NA,NA,81.78,80.49,0.02,66.11,36.0,61.47,63.55,60.99,0.0,100.0,41.24,89.58,100.0,100.0,0.0,NA,36.36,83.43,NA,NA,NA,89.99,19.02,87.58,86.17,82.34,-0.2,88.22,NA,NA,84.94,81.67,0.04,96.82,37.01,84.52,93.96,91.1,-0.14,32.36,40.5,90.72,30.51,28.65,-0.05
60.0,eez,Gibraltar,87.89,30.06,83.16,81.65,75.41,-0.01,83.52,NA,NA,81.19,78.85,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,60.32,88.58,19.1,18.26,0.0,55.61,19.11,73.02,51.41,47.21,0.0,46.57,37.52,82.42,43.98,41.4,-0.03,46.57,NA,NA,43.98,41.4,-0.03,77.06,38.71,83.68,72.14,67.21,0.0,61.36,43.31,80.78,58.46,55.56,-0.03,68.3,65.42,77.81,NA,NA,75.71,73.61,0.06,100.0,19.11,54.76,100.0,100.0,0.11,100.0,46.72,82.99,100.0,100.0,1.0,NA,44.82,85.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.68,NA,NA,79.23,77.78,0.49,89.98,47.98,79.75,90.24,90.49,-0.16,81.66,41.79,88.58,77.05,72.45,-0.04
