region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
31.0,eez,Seychelles,77.7,31.3,69.89,72.68,67.67,0.03,93.89,NA,NA,94.12,94.35,-0.15,88.56,30.1,73.6,87.09,85.62,-0.16,100.0,38.55,67.56,100.0,100.0,0.0,69.79,59.18,79.68,74.35,78.9,-0.27,54.81,32.54,57.08,62.71,70.62,-0.46,62.91,36.17,64.43,57.01,51.1,0.21,62.91,NA,NA,57.01,51.1,0.21,100.0,32.64,71.96,97.6,95.19,-0.08,66.52,35.16,70.27,62.43,58.33,0.04,81.68,80.85,77.4,NA,NA,81.36,85.31,0.26,100.0,32.54,50.96,100.0,100.0,0.98,63.19,40.04,78.55,59.63,56.07,0.0,0.0,22.8,75.52,0.0,0.0,-1.0,NA,24.3,70.32,NA,NA,NA,64.85,NA,NA,61.03,57.2,0.02,87.79,36.98,64.52,90.65,93.52,-0.23,100.0,46.29,79.68,100.0,100.0,0.0
32.0,eez,R_union,56.26,22.13,73.04,52.01,47.76,0.02,96.2,NA,NA,94.76,93.32,-0.05,100.0,23.15,73.17,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,67.68,63.61,81.53,67.51,67.33,-0.08,79.18,26.92,66.02,73.8,68.41,0.04,70.41,25.94,70.2,62.36,54.3,0.22,70.41,NA,NA,62.36,54.3,0.22,100.0,22.88,75.44,96.39,92.79,0.09,77.17,34.07,72.22,71.44,65.71,0.07,68.45,65.95,58.87,NA,NA,67.14,75.41,-0.44,38.56,26.92,52.33,60.49,82.41,-0.92,35.56,40.78,79.53,33.49,31.41,0.01,0.09,18.72,74.92,0.11,0.12,-0.64,NA,NA,NA,NA,NA,NA,56.36,NA,NA,52.46,48.56,0.04,92.39,29.51,64.72,93.12,93.85,-0.2,41.82,45.34,81.53,38.57,35.32,0.1
33.0,eez,Juan de Nova Island,55.84,19.86,68.08,51.8,47.76,0.02,95.46,NA,NA,94.28,93.1,-0.07,100.0,23.08,67.66,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,92.84,39.37,79.94,87.36,81.88,0.0,100.0,24.56,61.05,96.67,93.35,0.04,40.63,26.05,70.21,37.11,33.6,0.09,40.63,NA,NA,37.11,33.6,0.09,100.0,22.9,73.4,96.39,92.79,0.09,70.27,20.53,71.49,64.7,59.13,0.03,74.25,69.97,100.0,NA,NA,96.04,92.09,0.46,100.0,24.56,44.45,95.41,90.83,0.88,0.0,24.08,77.95,0.0,0.0,0.0,NA,19.02,73.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.14,NA,NA,32.35,29.57,0.02,90.91,25.37,64.83,92.17,93.42,-0.23,74.13,31.77,79.94,68.05,61.97,0.06
34.0,eez,Bassas da India,56.11,18.5,68.48,51.93,47.76,0.02,98.24,NA,NA,95.98,93.72,-0.04,100.0,25.47,67.66,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,93.25,39.05,79.94,87.71,82.16,0.0,NA,23.52,61.05,NA,NA,NA,38.12,20.27,68.81,34.26,30.4,0.14,38.12,NA,NA,34.26,30.4,0.14,100.0,21.37,73.28,96.39,92.79,0.09,70.24,20.05,70.83,64.68,59.13,0.03,70.14,65.84,NA,NA,NA,NA,NA,NA,NA,23.52,44.45,NA,NA,NA,0.0,24.2,77.95,0.0,0.0,0.0,NA,19.39,73.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.12,NA,NA,32.34,29.57,0.02,96.48,21.66,63.12,95.57,94.66,-0.18,NA,33.09,79.94,NA,NA,NA
35.0,eez,Ile Europa,57.76,18.11,78.51,52.76,47.76,0.02,96.79,NA,NA,93.23,89.66,-0.06,100.0,24.17,80.16,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,95.85,36.25,79.94,89.81,83.77,0.0,NA,21.86,61.05,NA,NA,NA,34.84,19.7,69.11,30.92,27.0,0.19,34.84,NA,NA,30.92,27.0,0.19,100.0,22.98,77.89,92.79,85.57,0.09,70.42,19.18,70.9,64.78,59.13,0.03,78.41,73.65,NA,NA,NA,NA,NA,NA,NA,21.86,44.45,NA,NA,NA,100.0,23.25,77.95,100.0,100.0,1.0,NA,17.29,73.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.21,NA,NA,82.39,79.57,0.52,93.59,20.91,63.65,93.67,93.75,-0.21,NA,29.73,79.94,NA,NA,NA
36.0,eez,Ile Tromelin,56.22,17.3,67.94,51.99,47.76,0.02,97.34,NA,NA,93.51,89.68,-0.06,100.0,19.66,67.66,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,92.54,39.1,79.94,87.05,81.55,0.0,NA,21.66,61.05,NA,NA,NA,68.18,18.4,69.6,60.49,52.8,0.18,68.18,NA,NA,60.49,52.8,0.18,100.0,18.9,72.54,92.79,85.57,0.09,70.49,19.12,71.18,64.81,59.13,0.03,74.92,69.7,NA,NA,NA,NA,NA,NA,NA,21.66,44.45,NA,NA,NA,0.0,24.06,77.95,0.0,0.0,0.0,NA,17.23,73.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.24,NA,NA,32.4,29.57,0.02,94.67,20.08,64.13,94.23,93.78,-0.2,NA,30.77,79.94,NA,NA,NA
37.0,eez,Mauritius,71.32,24.72,69.56,65.73,60.13,0.06,96.13,NA,NA,94.08,92.04,-0.11,98.39,23.92,72.27,91.98,85.57,-0.01,96.16,34.52,72.27,90.84,85.51,NA,66.56,65.34,84.66,64.0,61.43,0.03,69.22,27.58,66.76,67.63,66.04,-0.12,54.62,29.58,69.4,50.41,46.2,0.08,53.5,NA,NA,49.37,45.25,0.09,100.0,27.63,75.88,95.18,90.36,-0.01,61.66,35.66,75.27,57.49,53.33,0.04,71.64,68.5,75.66,NA,NA,68.98,62.29,0.16,82.11,27.09,57.71,70.33,58.54,0.45,12.27,43.25,82.39,11.12,9.96,0.15,1.54,22.56,80.5,1.24,0.95,0.64,21.75,18.15,75.34,25.68,29.61,-0.68,36.96,NA,NA,34.31,31.65,0.1,92.26,32.08,69.44,92.99,93.72,-0.21,100.0,46.36,84.66,100.0,100.0,0.0
38.0,eez,British Indian Ocean Territory,63.37,15.07,84.06,57.09,50.82,0.03,99.28,NA,NA,98.04,96.8,-0.22,100.0,22.23,86.34,100.0,100.0,NA,NA,NA,NA,NA,NA,NA,95.73,32.92,86.09,89.39,83.04,-0.03,100.0,17.44,72.09,94.74,89.47,-0.03,50.16,18.22,83.49,43.68,37.2,0.2,50.16,NA,NA,43.68,37.2,0.2,100.0,18.57,84.13,100.0,100.0,NA,68.41,15.47,81.36,62.54,56.67,-0.02,83.24,78.24,73.18,NA,NA,72.85,72.53,-0.26,46.35,18.62,67.06,50.97,55.59,-0.49,100.0,18.91,84.81,100.0,100.0,1.0,NA,13.44,83.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.21,NA,NA,81.27,78.33,0.49,98.56,18.64,79.49,96.09,93.61,-0.22,100.0,26.88,86.09,83.57,67.14,0.78
39.0,eez,Maldives,59.09,35.66,57.58,56.62,54.16,0.03,86.55,NA,NA,88.02,89.48,-0.1,100.0,34.97,46.34,98.66,97.32,0.03,87.43,39.55,46.34,86.47,85.51,0.0,64.18,72.88,52.12,65.47,66.76,0.04,27.97,38.48,55.4,36.03,44.09,-0.63,48.55,42.54,58.08,46.03,43.5,0.1,48.55,NA,NA,46.03,43.5,0.1,91.05,39.45,60.28,87.78,84.51,0.01,69.22,40.95,62.07,66.15,63.08,0.04,68.38,68.45,63.98,NA,NA,68.02,72.05,-0.13,100.0,41.83,53.38,100.0,100.0,0.36,5.94,48.51,52.12,4.87,3.79,0.83,NA,26.02,52.12,NA,NA,NA,36.46,28.37,61.6,39.7,42.95,-0.39,37.58,NA,NA,35.51,33.43,0.44,82.04,46.79,48.21,88.25,94.46,-0.2,100.0,55.11,52.12,100.0,100.0,0.12
40.0,eez,Sri Lanka,57.58,39.95,62.44,54.74,51.89,0.05,92.03,NA,NA,92.07,92.11,0.1,100.0,45.97,64.99,93.67,87.33,0.72,90.21,47.65,64.99,87.92,85.63,-0.01,54.78,73.87,76.13,54.66,54.54,0.0,61.87,41.58,55.45,61.76,61.66,-0.06,46.46,49.41,61.6,45.03,43.6,0.04,46.16,NA,NA,44.74,43.32,0.04,100.0,42.83,67.52,95.16,90.33,0.41,62.04,47.75,67.17,59.84,57.65,0.02,63.5,61.65,80.93,NA,NA,80.88,80.83,-0.04,100.0,44.63,54.77,100.0,100.0,-0.01,13.39,55.62,76.13,12.97,12.55,0.0,0.27,42.27,69.26,0.23,0.2,0.39,50.7,29.67,67.49,46.04,41.38,0.15,37.72,NA,NA,36.41,35.1,0.01,84.06,50.21,61.6,88.98,93.9,-0.21,24.91,56.49,76.13,25.41,25.91,-0.15
41.0,eez,Mozambique,45.69,35.24,59.98,43.91,42.13,0.0,88.96,NA,NA,91.12,93.28,-0.16,80.51,39.68,60.23,81.66,82.81,-0.14,100.0,43.13,55.13,98.85,97.7,0.0,47.92,76.87,73.13,55.63,63.34,-0.34,100.0,39.87,46.61,100.0,100.0,0.05,45.95,41.67,57.7,43.68,41.4,0.09,45.74,NA,NA,43.48,41.21,0.08,93.93,40.14,62.88,93.52,93.12,-0.1,68.16,42.67,63.61,65.13,62.11,0.04,60.53,61.37,100.0,NA,NA,100.0,100.0,0.52,100.0,41.64,35.02,100.0,100.0,1.0,28.9,48.73,70.86,27.92,26.93,0.0,0.09,34.28,64.8,0.11,0.13,-0.62,29.66,30.6,63.77,35.0,40.33,-0.56,48.53,NA,NA,46.53,44.52,0.02,83.99,42.87,55.59,88.72,93.45,-0.21,18.25,59.12,73.13,17.48,16.71,0.07
42.0,eez,Madagascar,45.22,37.17,56.6,43.92,42.62,0.0,81.8,NA,NA,86.17,90.55,-0.22,76.81,40.56,58.38,78.87,80.93,-0.16,44.75,42.02,57.54,65.68,86.61,-0.8,59.06,79.78,70.22,64.1,69.15,-0.17,100.0,41.49,42.98,100.0,100.0,0.02,43.5,44.19,54.79,41.8,40.1,0.07,42.34,NA,NA,40.7,39.05,0.06,81.43,40.29,61.33,84.71,87.99,-0.21,63.6,42.8,60.66,61.3,59.0,0.03,61.67,62.56,100.0,NA,NA,89.95,79.91,0.51,100.0,44.37,47.58,79.91,59.82,1.0,38.58,48.4,67.95,31.66,24.74,0.74,0.76,32.84,59.39,0.95,1.14,-0.63,100.0,33.16,67.27,93.87,87.74,1.0,51.09,NA,NA,46.48,41.87,0.38,82.16,44.5,54.7,87.64,93.11,-0.23,15.64,62.01,70.22,15.87,16.09,-0.08
43.0,eez,Kenya,62.92,37.01,61.26,60.52,58.12,0.0,86.98,NA,NA,87.84,88.7,-0.12,73.62,40.8,60.9,71.68,69.74,-0.02,93.31,46.03,56.62,91.75,90.2,0.0,46.7,77.35,72.65,51.23,55.76,-0.22,100.0,40.85,48.39,100.0,100.0,0.1,36.9,41.2,59.0,34.85,32.8,0.1,36.9,NA,NA,34.85,32.8,0.1,89.34,41.95,64.64,86.54,83.75,-0.01,64.9,45.78,64.17,62.45,60.0,0.03,64.12,63.3,100.0,NA,NA,99.12,98.24,0.39,100.0,43.3,45.58,98.24,96.49,0.68,30.27,54.17,72.65,29.4,28.53,0.0,0.0,39.71,67.44,0.0,0.0,0.0,67.73,31.09,65.18,64.42,61.1,-0.01,47.58,NA,NA,45.92,44.26,0.02,84.62,43.54,58.71,89.13,93.65,-0.22,25.43,59.87,72.65,25.66,25.89,-0.09
44.0,eez,Somalia,46.96,49.38,41.25,47.36,47.76,0.02,73.51,NA,NA,79.1,84.68,-0.11,54.58,49.63,30.26,56.45,58.31,0.0,69.64,52.49,24.1,73.24,76.84,0.0,47.02,88.41,36.59,58.81,70.59,-0.24,87.81,51.03,32.95,90.58,93.35,0.0,48.07,56.02,42.13,47.28,46.5,0.12,48.07,NA,NA,47.28,46.5,0.12,73.81,50.98,44.29,74.64,75.47,0.0,64.27,52.13,46.24,64.13,64.0,0.04,56.58,57.7,93.9,NA,NA,93.0,92.09,0.44,100.0,52.99,33.68,95.41,90.83,0.88,0.03,56.39,36.59,0.04,0.04,0.0,NA,41.93,36.59,NA,NA,NA,100.0,45.25,47.07,89.68,79.37,1.0,32.15,NA,NA,32.08,32.02,0.02,73.22,56.19,32.41,83.56,93.89,-0.21,0.0,70.63,36.59,0.0,0.0,0.0
45.0,eez,Eritrea,58.43,41.75,49.22,57.74,57.05,0.0,85.72,NA,NA,89.38,93.03,-0.13,98.96,42.66,44.39,98.67,98.39,0.0,86.08,44.43,43.63,86.19,86.31,0.0,45.69,83.44,54.06,53.41,61.13,-0.23,82.45,46.33,39.57,87.9,93.35,-0.14,43.4,46.81,49.67,42.05,40.7,0.09,43.4,NA,NA,42.05,40.7,0.09,97.83,43.71,53.15,96.35,94.87,0.0,54.0,47.52,54.18,53.54,53.08,-0.01,68.3,69.24,91.23,NA,NA,91.66,92.09,0.37,100.0,48.22,38.65,95.41,90.83,0.88,0.0,55.84,53.49,0.0,0.0,0.0,0.0,39.48,49.89,0.0,0.0,0.0,100.0,38.47,53.89,100.0,100.0,1.0,27.0,NA,NA,26.77,26.54,0.0,73.62,49.61,45.42,82.4,91.19,-0.27,46.51,65.14,54.06,46.49,46.48,0.06
46.0,eez,Djibouti,55.07,38.94,53.1,53.71,52.34,0.01,88.12,NA,NA,91.02,93.91,-0.12,99.84,38.92,43.21,99.14,98.45,0.0,90.88,43.18,40.37,91.31,91.73,0.0,62.14,78.95,46.05,63.28,64.43,0.11,100.0,42.62,45.57,100.0,100.0,0.0,46.1,45.73,53.59,43.6,41.1,0.14,46.1,NA,NA,43.6,41.1,0.14,100.0,40.99,56.08,98.06,96.13,0.0,72.39,44.81,56.61,70.29,68.18,0.03,69.37,69.02,100.0,NA,NA,97.71,95.41,0.44,100.0,44.35,43.14,95.41,90.83,0.88,0.0,51.29,52.87,0.0,0.0,0.0,NA,35.04,46.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,NA,NA,35.14,34.09,0.02,76.24,47.42,45.66,83.97,91.7,-0.24,45.99,60.52,46.05,46.23,46.48,0.06
47.0,eez,Yemen,59.23,43.67,46.6,59.11,59.0,-0.01,87.63,NA,NA,90.38,93.13,-0.03,100.0,46.49,35.35,94.68,89.37,0.33,81.95,47.96,35.35,83.73,85.51,0.0,57.21,83.4,41.6,60.57,63.93,0.05,77.06,52.53,36.7,81.54,86.01,-0.08,45.28,52.35,47.9,43.74,42.2,0.13,45.26,NA,NA,43.72,42.19,0.13,100.0,46.83,49.48,96.34,92.69,0.16,59.22,50.83,51.65,58.9,58.57,0.01,60.51,61.11,88.53,NA,NA,90.77,93.01,0.46,100.0,58.08,50.3,100.0,100.0,1.0,0.0,56.03,41.6,0.0,0.0,0.0,0.04,41.65,41.6,0.06,0.08,-0.73,55.68,39.34,51.21,58.7,61.72,-0.2,29.61,NA,NA,29.45,29.29,0.01,75.25,53.46,38.26,84.41,93.57,-0.22,0.0,64.5,41.6,0.0,0.0,0.0
48.0,eez,Oman,100.0,28.56,62.11,95.61,91.22,-0.02,93.41,NA,NA,94.23,95.04,-0.09,100.0,31.19,51.39,99.23,98.45,0.0,93.16,33.13,47.14,91.11,89.05,0.0,52.33,66.87,55.65,63.09,73.85,-0.38,100.0,34.67,62.95,100.0,100.0,0.02,66.32,36.58,61.35,61.46,56.6,0.13,66.29,NA,NA,61.43,56.57,0.13,100.0,31.71,64.07,97.92,95.83,0.0,61.5,34.99,65.43,58.02,54.55,0.04,67.59,67.64,100.0,NA,NA,100.0,100.0,0.24,100.0,37.29,61.43,100.0,100.0,0.47,16.76,40.96,55.65,16.37,15.99,0.0,0.23,28.21,55.65,0.2,0.17,0.37,6.56,24.94,65.69,10.35,14.13,-1.0,39.13,NA,NA,37.2,35.27,0.02,86.83,37.88,51.54,90.54,94.25,-0.18,25.05,49.8,55.65,24.12,23.2,0.09
49.0,eez,Sudan,52.53,42.26,43.6,52.26,52.0,0.01,82.94,NA,NA,88.27,93.6,-0.14,85.58,47.91,32.48,87.87,90.17,0.0,81.14,47.96,32.48,83.33,85.51,0.0,34.53,86.27,38.73,46.07,57.61,-0.36,97.43,49.23,37.93,98.71,100.0,0.02,36.97,45.29,44.24,36.33,35.7,0.06,36.97,NA,NA,36.33,35.7,0.06,95.86,46.7,46.3,95.93,95.99,0.0,59.07,51.0,48.08,59.54,60.0,-0.01,50.82,53.98,62.42,NA,NA,71.9,81.39,-0.37,27.42,51.85,35.8,45.09,62.77,-0.76,0.0,60.47,38.73,0.0,0.0,0.0,NA,42.8,38.73,NA,NA,NA,39.01,46.85,48.89,40.08,41.14,-0.09,29.54,NA,NA,29.77,30.0,0.0,70.02,50.49,35.18,80.61,91.2,-0.27,3.58,67.06,38.73,3.95,4.32,-0.12
50.0,eez,Saudi Arabia,100.0,31.26,63.51,98.56,97.13,0.09,90.41,NA,NA,91.65,92.9,-0.14,99.53,34.35,66.55,94.75,89.97,0.0,94.53,34.59,66.55,90.02,85.51,0.0,83.58,66.86,77.88,78.28,72.98,0.16,100.0,36.91,61.79,100.0,100.0,-0.05,52.6,38.59,62.12,49.8,47.0,0.06,46.79,NA,NA,44.31,41.82,0.05,100.0,33.97,67.93,97.4,94.8,0.0,59.7,37.78,67.91,57.63,55.56,-0.04,80.17,76.79,100.0,NA,NA,100.0,100.0,0.48,100.0,39.63,66.61,100.0,100.0,1.0,15.37,44.53,76.75,14.63,13.89,0.0,15.78,30.24,65.07,14.97,14.17,0.0,59.7,27.62,68.55,62.97,66.23,-0.35,37.53,NA,NA,36.13,34.72,-0.02,80.81,40.61,61.86,85.91,91.01,-0.27,89.59,50.28,77.88,71.24,52.9,0.9
51.0,eez,Kuwait,100.0,32.34,66.98,100.0,100.0,0.0,88.65,NA,NA,90.34,92.02,-0.26,92.67,36.31,56.62,89.76,86.85,NA,90.99,37.21,56.62,88.25,85.51,NA,66.68,65.91,56.53,69.85,73.02,-0.08,100.0,36.79,64.02,100.0,100.0,-0.05,25.78,41.94,62.55,24.24,22.7,0.1,25.77,NA,NA,24.23,22.69,0.1,100.0,34.12,65.87,96.98,93.96,NA,55.96,40.85,66.05,53.81,51.67,0.0,72.89,71.34,100.0,NA,NA,100.0,100.0,0.48,100.0,39.91,48.01,100.0,100.0,1.0,86.72,44.43,56.53,68.71,50.71,1.0,0.0,31.29,56.53,0.01,0.01,-0.94,NA,NA,NA,NA,NA,NA,71.34,NA,NA,61.26,51.19,0.5,77.3,43.25,53.78,83.69,90.09,-0.26,19.86,48.47,56.53,18.38,16.89,0.22
52.0,eez,Bahrain,95.79,28.92,60.85,92.69,89.59,-0.05,80.81,NA,NA,84.41,88.01,-0.21,77.93,34.79,49.21,85.77,93.6,-0.32,88.07,40.13,49.21,86.79,85.51,0.0,46.03,69.54,55.46,55.53,65.03,-0.37,72.62,36.15,62.22,70.27,67.92,-0.03,27.2,36.23,61.19,25.85,24.5,0.04,27.2,NA,NA,25.85,24.5,0.04,84.31,36.3,62.94,85.15,85.99,-0.16,44.92,41.13,64.81,43.29,41.67,0.0,64.27,65.78,75.72,NA,NA,73.49,71.27,-0.01,78.81,36.15,53.22,76.71,74.61,0.0,0.0,50.09,55.46,0.0,0.0,0.0,0.01,30.59,55.46,0.01,0.01,-0.31,NA,24.32,64.61,NA,NA,NA,22.46,NA,NA,21.65,20.83,0.0,77.31,40.88,52.44,83.67,90.02,-0.27,64.43,51.76,55.46,65.83,67.22,-0.08
53.0,eez,Pakistan,61.7,46.75,57.18,60.66,59.63,0.0,73.6,NA,NA,76.83,80.07,-0.09,45.39,50.82,50.21,45.45,45.51,0.0,45.09,52.8,50.21,45.3,45.51,0.0,40.01,80.78,69.22,44.56,49.1,-0.22,98.51,51.88,42.68,99.26,100.0,0.02,68.66,57.78,52.88,67.08,65.5,0.1,68.65,NA,NA,67.07,65.49,0.1,67.46,52.59,58.19,66.86,66.27,0.0,65.52,53.44,59.23,64.3,63.08,0.03,59.51,57.19,96.97,NA,NA,87.85,78.74,0.51,95.42,55.78,52.8,76.45,57.48,1.0,51.4,61.27,62.41,51.31,51.21,0.0,0.01,47.18,58.29,0.01,0.01,0.08,100.0,39.76,62.89,81.35,62.7,1.0,58.46,NA,NA,57.8,57.14,0.01,79.75,59.43,51.15,86.81,93.86,-0.18,5.2,63.49,69.22,5.0,4.81,0.09
54.0,eez,United Arab Emirates,100.0,25.05,72.33,100.0,100.0,0.0,91.54,NA,NA,92.26,92.99,-0.13,98.83,34.29,75.77,92.88,86.93,0.0,97.33,33.91,75.77,91.42,85.51,0.0,61.09,67.07,82.93,63.73,66.38,-0.2,100.0,35.08,67.2,100.0,100.0,-0.08,56.11,32.12,68.81,51.96,47.8,0.08,55.97,NA,NA,51.82,47.68,0.08,100.0,31.24,72.87,98.0,95.99,0.0,63.34,35.16,73.79,59.17,55.0,0.04,83.57,80.35,100.0,NA,NA,100.0,100.0,0.46,100.0,38.06,63.01,100.0,100.0,1.0,77.52,43.34,76.11,73.74,69.96,0.0,0.24,31.7,70.43,0.33,0.41,-0.8,74.65,21.71,76.04,67.87,61.08,0.06,70.43,NA,NA,66.46,62.48,0.02,83.08,36.53,67.01,86.53,89.99,-0.26,85.87,49.61,82.93,77.05,68.23,0.22
55.0,eez,Azores,90.13,20.28,78.43,83.24,76.36,-0.02,99.61,NA,NA,96.22,92.83,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.33,62.58,87.42,71.28,66.23,0.11,100.0,25.8,69.97,100.0,100.0,0.0,62.68,23.96,72.79,56.54,50.4,0.12,62.68,NA,NA,56.54,50.4,0.12,100.0,23.33,78.97,95.29,90.58,NA,64.67,31.4,74.96,60.84,57.0,-0.01,82.73,77.65,82.96,NA,NA,85.31,87.67,-0.16,65.91,27.29,52.54,70.63,75.34,-0.31,100.0,38.92,84.01,81.21,62.42,1.0,NA,22.97,82.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.34,NA,NA,71.02,59.71,0.49,99.21,29.82,70.96,97.15,95.09,-0.14,85.1,43.07,87.42,79.96,74.82,-0.01
56.0,eez,Cape Verde,54.94,26.83,66.58,51.6,48.27,0.01,97.19,NA,NA,96.86,96.53,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.55,68.14,56.86,59.06,66.56,-0.28,98.32,41.0,59.51,96.29,94.26,-0.03,31.15,31.36,66.65,29.12,27.1,0.05,31.15,NA,NA,29.12,27.1,0.05,100.0,28.31,68.45,98.58,97.15,NA,75.21,34.55,69.16,70.11,65.0,0.06,67.37,67.12,99.16,NA,NA,98.14,97.13,0.24,100.0,41.0,60.38,100.0,100.0,0.5,0.0,39.98,65.95,0.0,0.0,0.0,NA,24.63,57.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.61,NA,NA,35.05,32.5,0.03,94.38,34.65,57.88,95.14,95.91,-0.14,100.0,51.11,56.86,100.0,100.0,0.0
57.0,eez,Madeira,90.3,20.76,79.59,83.33,76.36,-0.02,100.0,NA,NA,98.42,96.84,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.41,62.58,87.42,73.83,67.24,0.17,100.0,25.78,69.97,95.01,90.03,0.0,47.22,24.28,72.46,44.81,42.4,-0.07,47.22,NA,NA,44.81,42.4,-0.07,100.0,21.67,78.8,99.24,98.47,NA,64.61,31.55,74.79,60.81,57.0,-0.01,76.88,73.13,82.93,NA,NA,82.81,82.68,-0.15,65.87,27.47,52.54,70.6,75.34,-0.31,85.99,39.36,84.01,79.98,73.96,0.02,NA,22.04,82.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3,NA,NA,70.39,65.48,0.0,100.0,29.52,70.61,97.6,95.2,-0.12,61.96,44.49,87.42,58.33,54.71,-0.01
58.0,eez,Canary Islands,89.7,20.34,76.97,83.02,76.33,-0.02,92.36,NA,NA,88.39,84.43,-0.13,57.59,33.34,79.35,53.8,50.0,NA,57.67,32.89,79.35,53.83,50.0,NA,80.49,63.56,86.44,73.32,66.15,0.21,52.58,28.07,68.66,49.47,46.37,0.0,38.47,24.12,70.43,35.58,32.7,0.04,38.47,NA,NA,35.58,32.7,0.04,85.94,27.84,78.81,79.75,73.56,NA,64.01,33.2,73.22,60.5,57.0,-0.01,67.67,63.78,59.4,NA,NA,60.13,60.86,-0.16,66.23,28.07,54.61,70.79,75.34,-0.31,79.6,40.99,79.62,75.1,70.6,0.0,NA,23.41,79.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.81,NA,NA,67.8,63.8,-0.01,98.78,29.46,67.3,97.04,95.29,-0.13,61.58,45.64,86.44,58.14,54.71,-0.01
59.0,eez,Belgium,100.0,24.78,85.77,95.99,91.99,-0.01,98.31,NA,NA,96.65,94.98,0.18,100.0,26.28,90.06,100.0,100.0,0.5,100.0,28.19,90.06,100.0,100.0,0.5,34.83,59.37,90.63,33.42,32.0,-0.02,100.0,30.73,78.93,100.0,100.0,0.02,59.43,29.81,84.91,56.46,53.5,-0.11,59.43,NA,NA,56.46,53.5,-0.11,100.0,29.09,85.7,99.43,98.87,0.5,77.0,39.09,86.41,70.17,63.33,0.09,76.13,74.88,61.08,NA,NA,68.88,76.69,-0.49,22.16,35.82,61.61,37.77,53.38,-1.0,100.0,41.18,89.49,100.0,100.0,0.06,NA,35.55,83.34,NA,NA,NA,82.01,19.38,87.48,78.27,74.54,-0.19,88.5,NA,NA,85.08,81.67,0.08,96.62,37.56,84.42,93.86,91.1,-0.14,37.11,39.63,90.63,34.03,30.95,0.05
60.0,eez,Gibraltar,88.49,30.16,83.17,82.29,76.09,-0.02,82.66,NA,NA,80.35,78.04,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45,60.31,88.59,19.24,18.03,0.06,55.61,19.1,72.99,51.41,47.21,0.0,49.25,37.69,82.43,45.77,42.3,0.02,49.25,NA,NA,45.77,42.3,0.02,75.27,38.98,83.69,70.43,65.59,NA,60.66,43.03,80.8,58.11,55.56,-0.05,69.21,66.08,77.8,NA,NA,75.71,73.61,0.06,100.0,19.1,54.75,100.0,100.0,0.11,100.0,46.89,83.01,100.0,100.0,0.79,NA,45.05,85.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.33,NA,NA,79.05,77.78,0.37,90.05,47.77,79.77,90.27,90.49,-0.16,85.45,42.82,88.59,80.13,74.82,-0.01
